Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1349 - 3O34A	specific	99934	78	184	8.55971e-60	181.72	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1349 - 3O34A	superfamily	354958	6	48	2.21173e-24	89.7404	cl22851	PHD_SF superfamily	 - 	 - 
Q#1349 - 3O34A	multi-dom	214584	6	48	1.09811e-07	46.4362	smart00249	PHD	 - 	 - 
Q#1350 - 3O34B	superfamily	329044	1	20	0.00852975	29.8729	cl23735	H4 superfamily	C	 - 
Q#1351 - 3O35A	specific	99934	78	184	8.55971e-60	181.72	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1351 - 3O35A	superfamily	354958	6	48	2.21173e-24	89.7404	cl22851	PHD_SF superfamily	 - 	 - 
Q#1351 - 3O35A	multi-dom	214584	6	48	1.09811e-07	46.4362	smart00249	PHD	 - 	 - 
Q#1352 - 3O35B	specific	99934	78	184	8.55971e-60	181.72	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1352 - 3O35B	superfamily	354958	6	48	2.21173e-24	89.7404	cl22851	PHD_SF superfamily	 - 	 - 
Q#1352 - 3O35B	multi-dom	214584	6	48	1.09811e-07	46.4362	smart00249	PHD	 - 	 - 
Q#1355 - 3O36A	specific	99934	78	184	8.55971e-60	181.72	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1355 - 3O36A	superfamily	354958	6	48	2.21173e-24	89.7404	cl22851	PHD_SF superfamily	 - 	 - 
Q#1355 - 3O36A	multi-dom	214584	6	48	1.09811e-07	46.4362	smart00249	PHD	 - 	 - 
Q#1356 - 3O36B	specific	99934	78	184	8.55971e-60	181.72	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1356 - 3O36B	superfamily	354958	6	48	2.21173e-24	89.7404	cl22851	PHD_SF superfamily	 - 	 - 
Q#1356 - 3O36B	multi-dom	214584	6	48	1.09811e-07	46.4362	smart00249	PHD	 - 	 - 
Q#1359 - 3O37A	specific	99934	78	184	8.55971e-60	181.72	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1359 - 3O37A	superfamily	354958	6	48	2.21173e-24	89.7404	cl22851	PHD_SF superfamily	 - 	 - 
Q#1359 - 3O37A	multi-dom	214584	6	48	1.09811e-07	46.4362	smart00249	PHD	 - 	 - 
Q#1360 - 3O37B	specific	99934	78	184	8.55971e-60	181.72	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1360 - 3O37B	superfamily	354958	6	48	2.21173e-24	89.7404	cl22851	PHD_SF superfamily	 - 	 - 
Q#1360 - 3O37B	multi-dom	214584	6	48	1.09811e-07	46.4362	smart00249	PHD	 - 	 - 
Q#1361 - 3O37C	specific	99934	78	184	8.55971e-60	181.72	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1361 - 3O37C	superfamily	354958	6	48	2.21173e-24	89.7404	cl22851	PHD_SF superfamily	 - 	 - 
Q#1361 - 3O37C	multi-dom	214584	6	48	1.09811e-07	46.4362	smart00249	PHD	 - 	 - 
Q#1362 - 3O37D	specific	99934	78	184	8.55971e-60	181.72	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1362 - 3O37D	superfamily	354958	6	48	2.21173e-24	89.7404	cl22851	PHD_SF superfamily	 - 	 - 
Q#1362 - 3O37D	multi-dom	214584	6	48	1.09811e-07	46.4362	smart00249	PHD	 - 	 - 
Q#1367 - 3O62A	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1368 - 3O62B	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1369 - 3O62C	specific	238029	5	117	4.10107e-69	202.95	cd00074	H2A	 - 	cl30546
Q#1370 - 3O62D	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1371 - 3O62E	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1372 - 3O62F	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1373 - 3O62G	specific	238029	5	117	4.10107e-69	202.95	cd00074	H2A	 - 	cl30546
Q#1374 - 3O62H	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1377 - 3O7AA	specific	277102	4	50	9.34573e-24	83.1652	cd15632	PHD_PHF13	 - 	cl22851
Q#1379 - 3OA6A	superfamily	365798	24	90	1.21959e-23	85.5785	cl38922	CBD superfamily	 - 	 - 
Q#1379 - 3OA6A	multi-dom	214605	45	87	8.56589e-06	39.8896	smart00298	CHROMO	 - 	 - 
Q#1380 - 3OA6B	superfamily	365798	24	90	1.21959e-23	85.5785	cl38922	CBD superfamily	 - 	 - 
Q#1380 - 3OA6B	multi-dom	214605	45	87	8.56589e-06	39.8896	smart00298	CHROMO	 - 	 - 
Q#1385 - 3OA6G	superfamily	177669	1	23	3.33117e-05	35.9636	cl29687	PLN00035 superfamily	C	 - 
Q#1386 - 3PSLA	specific	238121	21	315	1.32888e-104	307.339	cd00200	WD40	 - 	cl29593
Q#1386 - 3PSLA	multi-dom	225201	21	315	2.94555e-48	167.573	COG2319	WD40	N	 - 
Q#1387 - 3PSLB	specific	238121	21	315	1.32888e-104	307.339	cd00200	WD40	 - 	cl29593
Q#1387 - 3PSLB	multi-dom	225201	21	315	2.94555e-48	167.573	COG2319	WD40	N	 - 
Q#1390 - 3Q33A	specific	227419	5	434	7.33318e-177	497.991	COG5087	RTT109	 - 	cl02120
Q#1391 - 3Q33B	superfamily	352871	19	148	2.54209e-05	43.6664	cl08298	NAP superfamily	C	 - 
Q#1393 - 3QBYA	specific	99895	4	88	2.32556e-43	135.491	cd05834	HDGF_related	 - 	cl02554
Q#1394 - 3QBYB	specific	99895	4	88	2.32556e-43	135.491	cd05834	HDGF_related	 - 	cl02554
Q#1395 - 3QBYC	specific	99895	4	88	2.32556e-43	135.491	cd05834	HDGF_related	 - 	cl02554
Q#1397 - 3QJ6A	specific	99895	4	88	2.32556e-43	135.491	cd05834	HDGF_related	 - 	cl02554
Q#1399 - 3QL9A	specific	277252	7	110	6.12738e-45	141.289	cd11726	ADDz_ATRX	 - 	cl28890
Q#1401 - 3QLAA	specific	277252	7	110	6.12738e-45	141.289	cd11726	ADDz_ATRX	 - 	cl28890
Q#1403 - 3QLAD	specific	277252	7	110	6.12738e-45	141.289	cd11726	ADDz_ATRX	 - 	cl28890
Q#1405 - 3QLCA	specific	277252	7	110	6.12738e-45	141.289	cd11726	ADDz_ATRX	 - 	cl28890
Q#1406 - 3QLCB	specific	277252	7	110	6.12738e-45	141.289	cd11726	ADDz_ATRX	 - 	cl28890
Q#1409 - 3QO2A	specific	349283	6	56	9.06782e-29	96.2	cd18633	CD_MMP8	 - 	cl28914
Q#1409 - 3QO2A	multi-dom	334050	7	57	7.83021e-13	56.0568	pfam00385	Chromo	 - 	 - 
Q#1410 - 3QO2B	specific	349283	6	56	9.06782e-29	96.2	cd18633	CD_MMP8	 - 	cl28914
Q#1410 - 3QO2B	multi-dom	334050	7	57	7.83021e-13	56.0568	pfam00385	Chromo	 - 	 - 
Q#1411 - 3QO2C	specific	349283	6	56	9.06782e-29	96.2	cd18633	CD_MMP8	 - 	cl28914
Q#1411 - 3QO2C	multi-dom	334050	7	57	7.83021e-13	56.0568	pfam00385	Chromo	 - 	 - 
Q#1412 - 3QO2D	specific	349283	6	56	9.06782e-29	96.2	cd18633	CD_MMP8	 - 	cl28914
Q#1412 - 3QO2D	multi-dom	334050	7	57	7.83021e-13	56.0568	pfam00385	Chromo	 - 	 - 
Q#1417 - 3QZSA	specific	99941	13	113	2.80434e-59	176.976	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#1418 - 3QZSB	specific	99941	13	113	2.80434e-59	176.976	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#1421 - 3QZTA	specific	99941	13	113	1.37435e-59	177.747	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#1423 - 3QZVA	specific	99941	72	172	1.54104e-59	180.058	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#1423 - 3QZVA	specific	277035	10	56	1.96401e-30	104.736	cd15560	PHD2_3_BPTF	 - 	cl22851
Q#1423 - 3QZVA	multi-dom	214584	11	56	2.81738e-08	47.5918	smart00249	PHD	 - 	 - 
Q#1425 - 3R45A	specific	128705	50	153	5.51943e-58	175.714	smart00428	H3	 - 	cl23735
Q#1426 - 3R45B	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#1428 - 3R93A	specific	349283	4	54	2.58544e-28	95.0444	cd18633	CD_MMP8	 - 	cl28914
Q#1428 - 3R93A	multi-dom	334050	5	55	1.42789e-12	55.2864	pfam00385	Chromo	 - 	 - 
Q#1429 - 3R93B	specific	349283	4	54	2.58544e-28	95.0444	cd18633	CD_MMP8	 - 	cl28914
Q#1429 - 3R93B	multi-dom	334050	5	55	1.42789e-12	55.2864	pfam00385	Chromo	 - 	 - 
Q#1430 - 3R93C	specific	349283	4	54	2.58544e-28	95.0444	cd18633	CD_MMP8	 - 	cl28914
Q#1430 - 3R93C	multi-dom	334050	5	55	1.42789e-12	55.2864	pfam00385	Chromo	 - 	 - 
Q#1431 - 3R93D	specific	349283	4	54	2.58544e-28	95.0444	cd18633	CD_MMP8	 - 	cl28914
Q#1431 - 3R93D	multi-dom	334050	5	55	1.42789e-12	55.2864	pfam00385	Chromo	 - 	 - 
Q#1436 - 3REHA	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1437 - 3REHB	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1438 - 3REHC	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#1439 - 3REHD	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1440 - 3REHE	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1441 - 3REHF	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1442 - 3REHG	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#1443 - 3REHH	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1446 - 3REIA	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1447 - 3REIB	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1448 - 3REIC	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#1449 - 3REID	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1450 - 3REIE	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1451 - 3REIF	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1452 - 3REIG	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#1453 - 3REIH	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1456 - 3REJA	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1457 - 3REJB	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1458 - 3REJC	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#1459 - 3REJD	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1460 - 3REJE	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1461 - 3REJF	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1462 - 3REJG	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#1463 - 3REJH	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1466 - 3REKA	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1467 - 3REKB	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1468 - 3REKC	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#1469 - 3REKD	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1470 - 3REKE	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1471 - 3REKF	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1472 - 3REKG	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#1473 - 3REKH	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1476 - 3RELA	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1477 - 3RELB	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1478 - 3RELC	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#1479 - 3RELD	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1480 - 3RELE	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1481 - 3RELF	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1482 - 3RELG	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#1483 - 3RELH	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1486 - 3RIGA	specific	238703	22	272	1.1801e-126	358.826	cd01412	SIRT5_Af1_CobB	 - 	cl00195
Q#1487 - 3RIGB	specific	238703	22	272	1.1801e-126	358.826	cd01412	SIRT5_Af1_CobB	 - 	cl00195
Q#1490 - 3RIYA	specific	238703	22	272	1.1801e-126	358.826	cd01412	SIRT5_Af1_CobB	 - 	cl00195
Q#1491 - 3RIYB	specific	238703	22	272	1.1801e-126	358.826	cd01412	SIRT5_Af1_CobB	 - 	cl00195
Q#1494 - 3SHBA	specific	277088	28	74	8.80184e-23	81.5524	cd15616	PHD_UHRF1	 - 	cl22851
Q#1494 - 3SHBA	multi-dom	214584	29	74	5.60725e-08	44.125	smart00249	PHD	 - 	 - 
Q#1496 - 3SHVA	specific	349368	19	94	6.769e-41	133.484	cd17736	BRCT_microcephalin_rpt2	 - 	cl00038
Q#1496 - 3SHVA	specific	349382	120	196	1.28886e-29	104.622	cd17751	BRCT_microcephalin_rpt3	 - 	cl00038
Q#1496 - 3SHVA	multi-dom	334130	20	85	0.000282861	38.0598	pfam00533	BRCT	 - 	 - 
Q#1497 - 3SHVB	specific	349368	19	94	6.769e-41	133.484	cd17736	BRCT_microcephalin_rpt2	 - 	cl00038
Q#1497 - 3SHVB	specific	349382	120	196	1.28886e-29	104.622	cd17751	BRCT_microcephalin_rpt3	 - 	cl00038
Q#1497 - 3SHVB	multi-dom	334130	20	85	0.000282861	38.0598	pfam00533	BRCT	 - 	 - 
Q#1500 - 3SOUA	specific	277088	20	66	5.3547e-22	79.2412	cd15616	PHD_UHRF1	 - 	cl22851
Q#1500 - 3SOUA	multi-dom	214584	21	66	1.45674e-07	42.9694	smart00249	PHD	 - 	 - 
Q#1501 - 3SOUB	specific	277088	20	66	5.3547e-22	79.2412	cd15616	PHD_UHRF1	 - 	cl22851
Q#1501 - 3SOUB	multi-dom	214584	21	66	1.45674e-07	42.9694	smart00249	PHD	 - 	 - 
Q#1504 - 3SOWA	specific	277088	20	66	5.3547e-22	79.2412	cd15616	PHD_UHRF1	 - 	cl22851
Q#1504 - 3SOWA	multi-dom	214584	21	66	1.45674e-07	42.9694	smart00249	PHD	 - 	 - 
Q#1505 - 3SOWB	specific	277088	20	66	5.3547e-22	79.2412	cd15616	PHD_UHRF1	 - 	cl22851
Q#1505 - 3SOWB	multi-dom	214584	21	66	1.45674e-07	42.9694	smart00249	PHD	 - 	 - 
Q#1508 - 3SQDA	specific	349393	122	212	2.37735e-50	158.152	cd18440	BRCT_PAXIP1_rpt6	 - 	cl00038
Q#1508 - 3SQDA	specific	349344	16	90	7.37434e-43	138.91	cd17712	BRCT_PAXIP1_rpt5	 - 	cl00038
Q#1508 - 3SQDA	multi-dom	334130	19	84	1.57754e-09	52.6973	pfam00533	BRCT	 - 	 - 
Q#1508 - 3SQDA	multi-dom	214602	120	203	0.000274626	38.1254	smart00292	BRCT	 - 	 - 
Q#1509 - 3SQDB	specific	349393	122	212	2.37735e-50	158.152	cd18440	BRCT_PAXIP1_rpt6	 - 	cl00038
Q#1509 - 3SQDB	specific	349344	16	90	7.37434e-43	138.91	cd17712	BRCT_PAXIP1_rpt5	 - 	cl00038
Q#1509 - 3SQDB	multi-dom	334130	19	84	1.57754e-09	52.6973	pfam00533	BRCT	 - 	 - 
Q#1509 - 3SQDB	multi-dom	214602	120	203	0.000274626	38.1254	smart00292	BRCT	 - 	 - 
Q#1512 - 3SZMA	specific	349368	12	87	9.79788e-41	132.713	cd17736	BRCT_microcephalin_rpt2	 - 	cl00038
Q#1512 - 3SZMA	specific	349382	113	189	2.07601e-29	103.852	cd17751	BRCT_microcephalin_rpt3	 - 	cl00038
Q#1512 - 3SZMA	multi-dom	334130	13	78	0.000267249	38.0598	pfam00533	BRCT	 - 	 - 
Q#1513 - 3SZMB	specific	349368	12	87	9.79788e-41	132.713	cd17736	BRCT_microcephalin_rpt2	 - 	cl00038
Q#1513 - 3SZMB	specific	349382	113	189	2.07601e-29	103.852	cd17751	BRCT_microcephalin_rpt3	 - 	cl00038
Q#1513 - 3SZMB	multi-dom	334130	13	78	0.000267249	38.0598	pfam00533	BRCT	 - 	 - 
Q#1514 - 3SZMC	specific	349368	12	87	9.79788e-41	132.713	cd17736	BRCT_microcephalin_rpt2	 - 	cl00038
Q#1514 - 3SZMC	specific	349382	113	189	2.07601e-29	103.852	cd17751	BRCT_microcephalin_rpt3	 - 	cl00038
Q#1514 - 3SZMC	multi-dom	334130	13	78	0.000267249	38.0598	pfam00533	BRCT	 - 	 - 
Q#1515 - 3SZMD	specific	349368	12	87	9.79788e-41	132.713	cd17736	BRCT_microcephalin_rpt2	 - 	cl00038
Q#1515 - 3SZMD	specific	349382	113	189	2.07601e-29	103.852	cd17751	BRCT_microcephalin_rpt3	 - 	cl00038
Q#1515 - 3SZMD	multi-dom	334130	13	78	0.000267249	38.0598	pfam00533	BRCT	 - 	 - 
Q#1516 - 3SZME	specific	349368	12	87	9.79788e-41	132.713	cd17736	BRCT_microcephalin_rpt2	 - 	cl00038
Q#1516 - 3SZME	specific	349382	113	189	2.07601e-29	103.852	cd17751	BRCT_microcephalin_rpt3	 - 	cl00038
Q#1516 - 3SZME	multi-dom	334130	13	78	0.000267249	38.0598	pfam00533	BRCT	 - 	 - 
Q#1517 - 3SZMF	specific	349368	12	87	9.79788e-41	132.713	cd17736	BRCT_microcephalin_rpt2	 - 	cl00038
Q#1517 - 3SZMF	specific	349382	113	189	2.07601e-29	103.852	cd17751	BRCT_microcephalin_rpt3	 - 	cl00038
Q#1517 - 3SZMF	multi-dom	334130	13	78	0.000267249	38.0598	pfam00533	BRCT	 - 	 - 
Q#1518 - 3SZMG	specific	349368	12	87	9.79788e-41	132.713	cd17736	BRCT_microcephalin_rpt2	 - 	cl00038
Q#1518 - 3SZMG	specific	349382	113	189	2.07601e-29	103.852	cd17751	BRCT_microcephalin_rpt3	 - 	cl00038
Q#1518 - 3SZMG	multi-dom	334130	13	78	0.000267249	38.0598	pfam00533	BRCT	 - 	 - 
Q#1519 - 3SZMH	specific	349368	12	87	9.79788e-41	132.713	cd17736	BRCT_microcephalin_rpt2	 - 	cl00038
Q#1519 - 3SZMH	specific	349382	113	189	2.07601e-29	103.852	cd17751	BRCT_microcephalin_rpt3	 - 	cl00038
Q#1519 - 3SZMH	multi-dom	334130	13	78	0.000267249	38.0598	pfam00533	BRCT	 - 	 - 
Q#1528 - 3T6RA	specific	277088	25	71	1.60664e-22	80.782	cd15616	PHD_UHRF1	 - 	cl22851
Q#1528 - 3T6RA	multi-dom	214584	26	71	1.1273e-07	43.3546	smart00249	PHD	 - 	 - 
Q#1529 - 3T6RB	specific	277088	25	71	1.60664e-22	80.782	cd15616	PHD_UHRF1	 - 	cl22851
Q#1529 - 3T6RB	multi-dom	214584	26	71	1.1273e-07	43.3546	smart00249	PHD	 - 	 - 
Q#1531 - 3T7KA	specific	318886	134	240	1.24966e-47	153.215	pfam16771	RTT107_BRCT_6	 - 	cl25099
Q#1531 - 3T7KA	specific	339818	6	102	9.64731e-27	99.1906	pfam16770	RTT107_BRCT_5	 - 	cl00038
Q#1532 - 3T7KB	specific	318886	134	240	1.24966e-47	153.215	pfam16771	RTT107_BRCT_6	 - 	cl25099
Q#1532 - 3T7KB	specific	339818	6	102	9.64731e-27	99.1906	pfam16770	RTT107_BRCT_5	 - 	cl00038
Q#1535 - 3TO6A	specific	334712	64	241	1.79704e-126	356.725	pfam01853	MOZ_SAS	 - 	cl38061
Q#1535 - 3TO6A	multi-dom	227360	1	272	5.47698e-163	457.696	COG5027	SAS2	N	 - 
Q#1537 - 3TU4A	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1538 - 3TU4B	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1539 - 3TU4C	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#1540 - 3TU4D	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1541 - 3TU4E	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#1542 - 3TU4F	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#1543 - 3TU4G	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#1544 - 3TU4H	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#1547 - 3TU4K	specific	240071	5	189	8.99206e-69	208.809	cd04720	BAH_Orc1p_Yeast	 - 	cl02608
Q#1548 - 3TU4L	specific	240071	5	189	8.99206e-69	208.809	cd04720	BAH_Orc1p_Yeast	 - 	cl02608
Q#1549 - 3TZDA	specific	349299	6	55	1.80424e-29	97.7705	cd18652	CD_HP1gamma_Cbx3	 - 	cl28914
Q#1549 - 3TZDA	multi-dom	334050	7	56	5.72986e-16	63.7607	pfam00385	Chromo	 - 	 - 
Q#1551 - 3U31A	specific	173599	18	288	0	529.492	PTZ00409	PTZ00409	 - 	cl00195
Q#1553 - 3U3DA	specific	173599	18	288	0	529.492	PTZ00409	PTZ00409	 - 	cl00195
Q#1555 - 3U3ZA	specific	349368	12	87	9.79788e-41	132.713	cd17736	BRCT_microcephalin_rpt2	 - 	cl00038
Q#1555 - 3U3ZA	specific	349382	113	189	2.07601e-29	103.852	cd17751	BRCT_microcephalin_rpt3	 - 	cl00038
Q#1555 - 3U3ZA	multi-dom	334130	13	78	0.000267249	38.0598	pfam00533	BRCT	 - 	 - 
Q#1557 - 3U4SA	specific	334913	197	313	9.90078e-51	165.556	pfam02373	JmjC	 - 	cl21464
Q#1557 - 3U4SA	specific	128818	35	77	4.21798e-16	71.1398	smart00545	JmjN	 - 	cl15840
Q#1558 - 3U4SB	specific	334913	197	313	9.90078e-51	165.556	pfam02373	JmjC	 - 	cl21464
Q#1558 - 3U4SB	specific	128818	35	77	4.21798e-16	71.1398	smart00545	JmjN	 - 	cl15840
Q#1561 - 3U5NA	specific	99934	78	203	5.79415e-63	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1561 - 3U5NA	specific	277094	9	54	1.32965e-26	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#1561 - 3U5NA	multi-dom	214584	9	51	2.25149e-08	48.3622	smart00249	PHD	 - 	 - 
Q#1562 - 3U5NB	specific	99934	78	203	5.79415e-63	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1562 - 3U5NB	specific	277094	9	54	1.32965e-26	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#1562 - 3U5NB	multi-dom	214584	9	51	2.25149e-08	48.3622	smart00249	PHD	 - 	 - 
Q#1563 - 3U5NC	superfamily	329044	1	20	0.00122228	31.7989	cl23735	H4 superfamily	C	 - 
Q#1564 - 3U5ND	superfamily	329044	1	20	0.00122228	31.7989	cl23735	H4 superfamily	C	 - 
Q#1565 - 3U5OA	specific	99934	78	203	5.79415e-63	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1565 - 3U5OA	specific	277094	9	54	1.32965e-26	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#1565 - 3U5OA	multi-dom	214584	9	51	2.25149e-08	48.3622	smart00249	PHD	 - 	 - 
Q#1566 - 3U5OB	specific	99934	78	203	5.79415e-63	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1566 - 3U5OB	specific	277094	9	54	1.32965e-26	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#1566 - 3U5OB	multi-dom	214584	9	51	2.25149e-08	48.3622	smart00249	PHD	 - 	 - 
Q#1567 - 3U5OC	specific	99934	78	203	5.79415e-63	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1567 - 3U5OC	specific	277094	9	54	1.32965e-26	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#1567 - 3U5OC	multi-dom	214584	9	51	2.25149e-08	48.3622	smart00249	PHD	 - 	 - 
Q#1568 - 3U5OD	specific	99934	78	203	5.79415e-63	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1568 - 3U5OD	specific	277094	9	54	1.32965e-26	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#1568 - 3U5OD	multi-dom	214584	9	51	2.25149e-08	48.3622	smart00249	PHD	 - 	 - 
Q#1569 - 3U5OE	specific	99934	78	203	5.79415e-63	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1569 - 3U5OE	specific	277094	9	54	1.32965e-26	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#1569 - 3U5OE	multi-dom	214584	9	51	2.25149e-08	48.3622	smart00249	PHD	 - 	 - 
Q#1570 - 3U5OF	specific	99934	78	203	5.79415e-63	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1570 - 3U5OF	specific	277094	9	54	1.32965e-26	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#1570 - 3U5OF	multi-dom	214584	9	51	2.25149e-08	48.3622	smart00249	PHD	 - 	 - 
Q#1571 - 3U5OG	specific	99934	78	203	5.79415e-63	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1571 - 3U5OG	specific	277094	9	54	1.32965e-26	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
Q#1571 - 3U5OG	multi-dom	214584	9	51	2.25149e-08	48.3622	smart00249	PHD	 - 	 - 
Q#1572 - 3U5OH	specific	99934	78	203	5.79415e-63	190.58	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1572 - 3U5OH	specific	277094	9	54	1.32965e-26	96.2698	cd15624	PHD_TIF1gamma	 - 	cl22851
