Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1455 - 5HYNQ	specific	314486	39	67	3.99206e-12	63.244	pfam11616	EZH2_WD-Binding	 - 	cl13122
Q#1456 - 5HYNR	superfamily	330360	76	364	4.95795e-22	94.324	cl25539	WD40 superfamily	 - 	 - 
Q#1457 - 5HYNS	specific	313029	3	124	7.72588e-65	196.728	pfam09733	VEFS-Box	 - 	cl10718
Q#1460 - 5I3LA	specific	277162	8	64	3.1191e-32	110.545	cd15692	PHD1_DPF3	 - 	cl22851
Q#1460 - 5I3LA	specific	277005	65	110	7.42504e-23	85.8983	cd15530	PHD2_d4	 - 	cl22851
Q#1461 - 5I3LB	specific	277162	8	64	3.1191e-32	110.545	cd15692	PHD1_DPF3	 - 	cl22851
Q#1461 - 5I3LB	specific	277005	65	110	7.42504e-23	85.8983	cd15530	PHD2_d4	 - 	cl22851
Q#1462 - 5I3LC	superfamily	329044	1	20	0.00100458	32.9545	cl23735	H4 superfamily	C	 - 
Q#1463 - 5IOKA	superfamily	327680	7	142	1.48387e-64	199.645	cl19881	YEATS superfamily	C	 - 
Q#1465 - 5IQLA	specific	308783	32	111	4.22848e-30	106.429	pfam03366	YEATS	 - 	cl19881
Q#1467 - 5IX1A	specific	311439	404	441	7.77894e-18	76.5989	pfam07496	zf-CW	 - 	cl06504
Q#1467 - 5IX1A	superfamily	320747	24	137	6.56442e-15	71.1925	cl00075	HATPase_c superfamily	 - 	 - 
Q#1468 - 5IX1B	specific	311439	404	441	7.77894e-18	76.5989	pfam07496	zf-CW	 - 	cl06504
Q#1468 - 5IX1B	superfamily	320747	24	137	6.56442e-15	71.1925	cl00075	HATPase_c superfamily	 - 	 - 
Q#1471 - 5IX2A	specific	311439	404	441	7.77894e-18	76.5989	pfam07496	zf-CW	 - 	cl06504
Q#1471 - 5IX2A	superfamily	320747	24	137	6.56442e-15	71.1925	cl00075	HATPase_c superfamily	 - 	 - 
Q#1472 - 5IX2B	specific	311439	404	441	7.77894e-18	76.5989	pfam07496	zf-CW	 - 	cl06504
Q#1472 - 5IX2B	superfamily	320747	24	137	6.56442e-15	71.1925	cl00075	HATPase_c superfamily	 - 	 - 
Q#1473 - 5IX2P	superfamily	329044	1	32	3.54965e-09	47.2069	cl23735	H4 superfamily	C	 - 
Q#1474 - 5IX2Q	superfamily	329044	1	32	3.54965e-09	47.2069	cl23735	H4 superfamily	C	 - 
Q#1475 - 5J3VA	superfamily	227540	24	723	2.11144e-29	125.436	cl27231	KAP95 superfamily	 - 	 - 
Q#1476 - 5J3VB	superfamily	227540	24	723	2.11144e-29	125.436	cl27231	KAP95 superfamily	 - 	 - 
Q#1479 - 5J9QA	specific	227360	1	291	1.05209e-173	486.201	COG5027	SAS2	N	cl27485
Q#1480 - 5J9QB	specific	312740	14	103	5.21342e-24	89.4998	pfam09340	NuA4	 - 	cl07829
Q#1481 - 5J9QC	specific	313692	7	148	3.54404e-27	103.968	pfam10513	EPL1	 - 	cl26518
Q#1482 - 5J9QD	superfamily	331088	1	120	2.27165e-40	134.68	cl26267	ING superfamily	C	 - 
Q#1483 - 5J9QE	specific	227360	1	291	1.05209e-173	486.201	COG5027	SAS2	N	cl27485
Q#1484 - 5J9QF	specific	312740	14	103	5.21342e-24	89.4998	pfam09340	NuA4	 - 	cl07829
Q#1485 - 5J9QG	specific	313692	7	148	3.54404e-27	103.968	pfam10513	EPL1	 - 	cl26518
Q#1486 - 5J9QH	superfamily	331088	1	120	2.27165e-40	134.68	cl26267	ING superfamily	C	 - 
Q#1487 - 5J9QI	specific	227360	1	291	1.05209e-173	486.201	COG5027	SAS2	N	cl27485
Q#1488 - 5J9QJ	specific	312740	14	103	5.21342e-24	89.4998	pfam09340	NuA4	 - 	cl07829
Q#1489 - 5J9QK	superfamily	331088	1	120	2.27165e-40	134.68	cl26267	ING superfamily	C	 - 
Q#1492 - 5J9QN	specific	313692	7	148	3.54404e-27	103.968	pfam10513	EPL1	 - 	cl26518
Q#1494 - 5J9SA	specific	308783	30	110	3.01593e-36	119.911	pfam03366	YEATS	 - 	cl19881
Q#1495 - 5J9SB	superfamily	329044	1	25	3.01716e-07	41.8141	cl23735	H4 superfamily	C	 - 
Q#1496 - 5JA4A	superfamily	329044	1	79	2.84712e-52	162.382	cl23735	H4 superfamily	N	 - 
Q#1497 - 5JA4B	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#1498 - 5JA4C	superfamily	315318	12	70	2.85661e-05	38.9159	cl13991	MCM2_N superfamily	C	 - 
Q#1499 - 5JA4D	specific	238125	12	124	7.0473e-34	119.025	cd00204	ANK	 - 	cl02529
Q#1500 - 5JHNA	specific	214614	123	245	1.16549e-37	131.688	smart00317	SET	 - 	cl02566
Q#1500 - 5JHNA	specific	128744	8	107	4.19755e-29	108.272	smart00468	PreSET	 - 	cl02622
Q#1501 - 5JHNB	specific	214614	123	245	1.16549e-37	131.688	smart00317	SET	 - 	cl02566
Q#1501 - 5JHNB	specific	128744	8	107	4.19755e-29	108.272	smart00468	PreSET	 - 	cl02622
Q#1504 - 5JINA	specific	214614	123	245	1.16549e-37	131.688	smart00317	SET	 - 	cl02566
Q#1504 - 5JINA	specific	128744	8	107	4.19755e-29	108.272	smart00468	PreSET	 - 	cl02622
Q#1505 - 5JINB	specific	214614	123	245	1.16549e-37	131.688	smart00317	SET	 - 	cl02566
Q#1505 - 5JINB	specific	128744	8	107	4.19755e-29	108.272	smart00468	PreSET	 - 	cl02622
Q#1508 - 5JIYA	specific	214614	123	245	1.16549e-37	131.688	smart00317	SET	 - 	cl02566
Q#1508 - 5JIYA	specific	128744	8	107	4.19755e-29	108.272	smart00468	PreSET	 - 	cl02622
Q#1509 - 5JIYB	specific	214614	123	245	1.16549e-37	131.688	smart00317	SET	 - 	cl02566
Q#1509 - 5JIYB	specific	128744	8	107	4.19755e-29	108.272	smart00468	PreSET	 - 	cl02622
Q#1512 - 5JJ0A	specific	214614	123	245	1.16549e-37	131.688	smart00317	SET	 - 	cl02566
Q#1512 - 5JJ0A	specific	128744	8	107	4.19755e-29	108.272	smart00468	PreSET	 - 	cl02622
Q#1513 - 5JJ0B	specific	214614	123	245	1.16549e-37	131.688	smart00317	SET	 - 	cl02566
Q#1513 - 5JJ0B	specific	128744	8	107	4.19755e-29	108.272	smart00468	PreSET	 - 	cl02622
Q#1516 - 5JJYA	specific	214614	118	241	4.67023e-43	142.859	smart00317	SET	 - 	cl02566
Q#1516 - 5JJYA	specific	197795	63	117	2.08395e-16	71.2766	smart00570	AWS	 - 	cl02673
Q#1516 - 5JJYA	specific	214703	242	258	0.00345315	33.918	smart00508	PostSET	 - 	cl02636
Q#1517 - 5JJYB	superfamily	329044	1	14	0.00539646	29.8729	cl23735	H4 superfamily	NC	 - 
Q#1518 - 5JLBA	specific	214614	118	241	4.67023e-43	142.859	smart00317	SET	 - 	cl02566
Q#1518 - 5JLBA	specific	197795	63	117	2.08395e-16	71.2766	smart00570	AWS	 - 	cl02673
Q#1518 - 5JLBA	specific	214703	242	258	0.00345315	33.918	smart00508	PostSET	 - 	cl02636
Q#1519 - 5JLBB	superfamily	329044	1	14	0.00731116	29.4877	cl23735	H4 superfamily	NC	 - 
Q#1520 - 5JXTA	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1521 - 5JXTB	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1522 - 5JXTC	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1523 - 5JXTD	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1524 - 5JXTE	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1525 - 5JXTF	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1526 - 5JXTG	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1527 - 5JXTH	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1528 - 5JXTI	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1529 - 5JXTJ	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1530 - 5JXTK	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1531 - 5JXTL	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1532 - 5JXTM	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1533 - 5JXTN	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1534 - 5JXTO	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1535 - 5JXTP	superfamily	331286	1	347	3.80517e-164	485.075	cl26465	SNF2_N superfamily	NC	 - 
Q#1543 - 5KDMA	specific	185400	1	135	1.6243e-88	253.289	PTZ00018	PTZ00018	 - 	cl23735
Q#1544 - 5KDMB	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#1545 - 5KDMC	specific	240523	6	210	1.06494e-88	263.329	cd13150	DAXX_histone_binding	 - 	cl18941
Q#1546 - 5KDMD	superfamily	289579	1	171	7.1826e-93	272.791	cl20471	Tegument_dsDNA superfamily	N	 - 
Q#1547 - 5KOGA	specific	306815	17	64	3.54782e-13	57.2621	pfam00385	Chromo	 - 	cl17459
Q#1549 - 5LUGA	specific	308232	7	55	1.68489e-25	93.8396	pfam02513	Spin-Ssty	 - 	cl03632
Q#1549 - 5LUGA	specific	308232	86	134	1.1339e-23	88.8321	pfam02513	Spin-Ssty	 - 	cl03632
Q#1549 - 5LUGA	specific	308232	167	211	7.96775e-19	76.5057	pfam02513	Spin-Ssty	 - 	cl03632
Q#1550 - 5LUGB	specific	308232	7	55	1.68489e-25	93.8396	pfam02513	Spin-Ssty	 - 	cl03632
Q#1550 - 5LUGB	specific	308232	86	134	1.1339e-23	88.8321	pfam02513	Spin-Ssty	 - 	cl03632
Q#1550 - 5LUGB	specific	308232	167	211	7.96775e-19	76.5057	pfam02513	Spin-Ssty	 - 	cl03632
Q#1551 - 5LUGC	specific	308232	7	55	1.68489e-25	93.8396	pfam02513	Spin-Ssty	 - 	cl03632
Q#1551 - 5LUGC	specific	308232	86	134	1.1339e-23	88.8321	pfam02513	Spin-Ssty	 - 	cl03632
Q#1551 - 5LUGC	specific	308232	167	211	7.96775e-19	76.5057	pfam02513	Spin-Ssty	 - 	cl03632
Q#1552 - 5LUGD	specific	308232	7	55	1.68489e-25	93.8396	pfam02513	Spin-Ssty	 - 	cl03632
Q#1552 - 5LUGD	specific	308232	86	134	1.1339e-23	88.8321	pfam02513	Spin-Ssty	 - 	cl03632
Q#1552 - 5LUGD	specific	308232	167	211	7.96775e-19	76.5057	pfam02513	Spin-Ssty	 - 	cl03632
Q#1557 - 5M5GA	superfamily	330360	147	314	4.15926e-23	99.3316	cl25539	WD40 superfamily	C	 - 
Q#1558 - 5M5GB	specific	214614	618	743	1.87839e-32	122.058	smart00317	SET	 - 	cl02566
Q#1558 - 5M5GB	superfamily	313029	826	889	0.000998816	39.9514	cl10718	VEFS-Box superfamily	NC	 - 
Q#1561 - 5MR8A	specific	99934	79	187	4.34799e-66	197.899	cd05502	Bromo_tif1_like	 - 	cl02556
Q#1561 - 5MR8A	superfamily	328929	10	55	4.8813e-26	94.3438	cl22851	PHD_SF superfamily	 - 	 - 
Q#1563 - 5NNCA	specific	99929	17	123	2.03322e-77	227.69	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#1564 - 5NNCB	specific	99929	17	123	2.03322e-77	227.69	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#1567 - 5NNDA	specific	99929	17	123	2.03322e-77	227.69	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#1568 - 5NNDB	specific	99929	17	123	2.03322e-77	227.69	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#1571 - 5OY3A	specific	202224	237	345	2.23003e-36	132.034	pfam02373	JmjC	 - 	cl21464
Q#1571 - 5OY3A	specific	214721	203	267	4.56737e-07	48.4024	smart00558	JmjC	 - 	cl21464
Q#1573 - 5SVXA	specific	311439	4	46	6.58473e-16	63.1169	pfam07496	zf-CW	 - 	cl06504
Q#1575 - 5SVYA	specific	311439	4	46	7.33797e-16	62.7317	pfam07496	zf-CW	 - 	cl06504
Q#1577 - 5SZBA	specific	277162	8	64	3.1191e-32	110.545	cd15692	PHD1_DPF3	 - 	cl22851
Q#1577 - 5SZBA	specific	277005	65	110	7.42504e-23	85.8983	cd15530	PHD2_d4	 - 	cl22851
Q#1578 - 5SZBH	superfamily	329044	1	18	0.00796789	29.4877	cl23735	H4 superfamily	C	 - 
Q#1579 - 5SZCA	specific	277162	8	64	3.1191e-32	110.545	cd15692	PHD1_DPF3	 - 	cl22851
Q#1579 - 5SZCA	specific	277005	65	110	7.42504e-23	85.8983	cd15530	PHD2_d4	 - 	cl22851
Q#1581 - 5T0KA	specific	214614	126	248	1.1553e-37	132.073	smart00317	SET	 - 	cl02566
Q#1581 - 5T0KA	specific	128744	11	110	2.72907e-29	109.043	smart00468	PreSET	 - 	cl02622
Q#1582 - 5T0KB	specific	214614	126	248	1.1553e-37	132.073	smart00317	SET	 - 	cl02566
Q#1582 - 5T0KB	specific	128744	11	110	2.72907e-29	109.043	smart00468	PreSET	 - 	cl02622
Q#1585 - 5T0MA	specific	214614	126	248	1.1553e-37	132.073	smart00317	SET	 - 	cl02566
Q#1585 - 5T0MA	specific	128744	11	110	2.72907e-29	109.043	smart00468	PreSET	 - 	cl02622
Q#1586 - 5T0MB	specific	214614	126	248	1.1553e-37	132.073	smart00317	SET	 - 	cl02566
Q#1586 - 5T0MB	specific	128744	11	110	2.72907e-29	109.043	smart00468	PreSET	 - 	cl02622
Q#1589 - 5T1GA	specific	307518	12	64	1.38544e-35	114.163	pfam01393	Chromo_shadow	 - 	cl00044
Q#1590 - 5T1GB	superfamily	329044	2	14	0.000998929	31.7989	cl23735	H4 superfamily	NC	 - 
Q#1591 - 5T1IA	specific	307518	14	66	4.15105e-34	109.926	pfam01393	Chromo_shadow	 - 	cl00044
Q#1592 - 5T1IB	specific	307518	14	66	4.15105e-34	109.926	pfam01393	Chromo_shadow	 - 	cl00044
Q#1593 - 5T1IC	superfamily	329044	2	14	0.000998929	31.7989	cl23735	H4 superfamily	NC	 - 
Q#1594 - 5T8RA	superfamily	328929	8	54	8.28461e-22	81.051	cl22851	PHD_SF superfamily	 - 	 - 
Q#1595 - 5T8RB	superfamily	328929	8	54	8.28461e-22	81.051	cl22851	PHD_SF superfamily	 - 	 - 
Q#1596 - 5T8RC	superfamily	328929	8	54	8.28461e-22	81.051	cl22851	PHD_SF superfamily	 - 	 - 
Q#1597 - 5T8RD	superfamily	328929	8	54	8.28461e-22	81.051	cl22851	PHD_SF superfamily	 - 	 - 
Q#1600 - 5TBNA	superfamily	328929	12	55	5.2538e-18	68.4352	cl22851	PHD_SF superfamily	 - 	 - 
Q#1602 - 5TDRA	superfamily	328929	5	49	6.10355e-15	61.565	cl22851	PHD_SF superfamily	 - 	 - 
Q#1604 - 5TDWA	superfamily	328929	4	48	6.84432e-15	61.1798	cl22851	PHD_SF superfamily	 - 	 - 
Q#1606 - 5TEGA	specific	214614	32	149	1.58576e-30	106.65	smart00317	SET	 - 	cl02566
Q#1607 - 5TEGB	specific	214614	32	149	1.58576e-30	106.65	smart00317	SET	 - 	cl02566
Q#1610 - 5U2JA	superfamily	328929	3	61	1.40035e-27	95.4907	cl22851	PHD_SF superfamily	 - 	 - 
Q#1610 - 5U2JA	superfamily	328929	62	108	2.42683e-18	71.6402	cl22851	PHD_SF superfamily	 - 	 - 
Q#1611 - 5U2JB	superfamily	328929	3	61	1.40035e-27	95.4907	cl22851	PHD_SF superfamily	 - 	 - 
Q#1611 - 5U2JB	superfamily	328929	62	108	2.42683e-18	71.6402	cl22851	PHD_SF superfamily	 - 	 - 
Q#1614 - 5V21A	specific	214614	136	259	6.95007e-43	143.244	smart00317	SET	 - 	cl02566
Q#1614 - 5V21A	specific	197795	81	135	1.66212e-16	71.6618	smart00570	AWS	 - 	cl02673
Q#1614 - 5V21A	specific	214703	260	276	0.00281266	34.3032	smart00508	PostSET	 - 	cl02636
Q#1615 - 5V21B	superfamily	329044	1	15	0.000534636	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1616 - 5V22A	specific	214614	136	259	6.95007e-43	143.244	smart00317	SET	 - 	cl02566
Q#1616 - 5V22A	specific	197795	81	135	1.66212e-16	71.6618	smart00570	AWS	 - 	cl02673
Q#1616 - 5V22A	specific	214703	260	276	0.00281266	34.3032	smart00508	PostSET	 - 	cl02636
Q#1617 - 5V22B	superfamily	329044	1	15	0.000534636	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1618 - 5VA6A	specific	214614	95	217	7.01774e-13	63.1223	smart00317	SET	 - 	cl02566
Q#1619 - 5VA6B	specific	214614	95	217	7.01774e-13	63.1223	smart00317	SET	 - 	cl02566
Q#1622 - 5VABA	superfamily	328929	8	52	3.90152e-15	61.5164	cl22851	PHD_SF superfamily	 - 	 - 
Q#1624 - 5VACA	specific	214614	95	217	7.23843e-13	63.1223	smart00317	SET	 - 	cl02566
Q#1625 - 5VACC	superfamily	329044	1	19	0.0068621	30.6433	cl23735	H4 superfamily	C	 - 
Q#1626 - 5VAHA	specific	214614	95	217	7.01774e-13	63.1223	smart00317	SET	 - 	cl02566
Q#1627 - 5VAHB	specific	214614	95	217	7.01774e-13	63.1223	smart00317	SET	 - 	cl02566
Q#1630 - 5VBCA	specific	214614	95	217	1.22493e-12	62.3519	smart00317	SET	 - 	cl02566
Q#1631 - 5VBCB	specific	214614	95	217	1.22493e-12	62.3519	smart00317	SET	 - 	cl02566
Q#1634 - 5VE8A	specific	197981	29	92	9.43734e-11	58.4089	smart00913	IBN_N	 - 	cl04271
Q#1634 - 5VE8A	superfamily	227540	31	704	7.96837e-05	46.8555	cl27231	KAP95 superfamily	 - 	 - 
Q#1635 - 5VE8B	specific	197981	29	92	9.43734e-11	58.4089	smart00913	IBN_N	 - 	cl04271
Q#1635 - 5VE8B	superfamily	227540	31	704	7.96837e-05	46.8555	cl27231	KAP95 superfamily	 - 	 - 
Q#1636 - 5VE8C	superfamily	329044	1	28	3.90843e-07	41.8141	cl23735	H4 superfamily	C	 - 
Q#1637 - 5VE8E	superfamily	329044	1	28	3.90843e-07	41.8141	cl23735	H4 superfamily	C	 - 
Q#1638 - 5VNBA	specific	308783	44	123	3.50559e-29	101.806	pfam03366	YEATS	 - 	cl19881
Q#1639 - 5VNBB	specific	308783	44	123	3.50559e-29	101.806	pfam03366	YEATS	 - 	cl19881
Q#1640 - 5VNBC	specific	308783	44	123	3.50559e-29	101.806	pfam03366	YEATS	 - 	cl19881
Q#1641 - 5VNBD	specific	308783	44	123	3.50559e-29	101.806	pfam03366	YEATS	 - 	cl19881
Q#1643 - 5VS7A	superfamily	321986	31	106	5.9972e-27	98.0105	cl02556	Bromodomain superfamily	N	 - 
Q#1645 - 5W0VA	specific	197981	29	92	7.39147e-11	58.4089	smart00913	IBN_N	 - 	cl04271
Q#1645 - 5W0VA	superfamily	227540	31	704	2.87577e-05	48.0111	cl27231	KAP95 superfamily	 - 	 - 
Q#1646 - 5W0VB	specific	197981	29	92	7.39147e-11	58.4089	smart00913	IBN_N	 - 	cl04271
Q#1646 - 5W0VB	superfamily	227540	31	704	2.87577e-05	48.0111	cl27231	KAP95 superfamily	 - 	 - 
Q#1647 - 5W0VC	superfamily	330697	17	34	0.00079356	32.7887	cl25876	PLN00035 superfamily	C	 - 
Q#1648 - 5W0VD	superfamily	330697	17	34	0.00079356	32.7887	cl25876	PLN00035 superfamily	C	 - 
Q#1649 - 5WLEA	specific	277027	10	59	4.7953e-24	84.3731	cd15552	PHD_PHF3_like	 - 	cl22851
Q#1651 - 5WVOA	specific	176398	1	75	1.44808e-49	153.487	cd01803	Ubiquitin	 - 	cl00155
Q#1652 - 5WVOB	specific	176398	1	75	1.44808e-49	153.487	cd01803	Ubiquitin	 - 	cl00155
Q#1653 - 5WVOC	specific	314857	52	182	2.41465e-58	181.384	pfam12047	DNMT1-RFD	 - 	cl13480
Q#1654 - 5WVOD	superfamily	329044	1	36	1.24728e-13	58.7628	cl23735	H4 superfamily	C	 - 
Q#1655 - 5WXGA	specific	276997	15	60	6.25981e-20	73.8606	cd15522	PHD_TAF3	 - 	cl22851
Q#1657 - 5WXHA	specific	276997	15	60	6.25981e-20	73.8606	cd15522	PHD_TAF3	 - 	cl22851
Q#1658 - 5WXHC	specific	276997	15	60	6.25981e-20	73.8606	cd15522	PHD_TAF3	 - 	cl22851
Q#1661 - 5WYIA	specific	227366	3	164	1.61668e-77	229.691	COG5033	TFG3	C	cl19881
Q#1662 - 5WYIB	specific	227366	3	164	3.76852e-77	228.92	COG5033	TFG3	C	cl19881
Q#1663 - 5WYIC	specific	227366	3	164	3.76852e-77	228.92	COG5033	TFG3	C	cl19881
Q#1665 - 5X60A	superfamily	332356	19	661	1.36214e-129	401.677	cl27535	Amino_oxidase superfamily	 - 	 - 
Q#1666 - 5X60B	specific	306708	82	125	1.15424e-09	50.2456	pfam00249	Myb_DNA-binding	 - 	cl21498
Q#1667 - 5X60C	superfamily	329044	1	20	0.000945607	32.1841	cl23735	H4 superfamily	C	 - 
Q#1672 - 5XBKE	superfamily	329044	1	18	0.00399121	30.2581	cl23735	H4 superfamily	C	 - 
Q#1673 - 5XFQA	specific	277057	164	215	2.82908e-32	114.279	cd15582	PHD2_PHF1	 - 	cl22851
Q#1673 - 5XFQA	specific	276975	65	115	5.63079e-24	92.5874	cd15500	PHD1_PHF1	 - 	cl22851
Q#1673 - 5XFQA	specific	197660	5	56	2.44522e-08	49.5796	smart00333	TUDOR	 - 	cl02573
Q#1674 - 5XFQB	specific	277057	164	215	2.82908e-32	114.279	cd15582	PHD2_PHF1	 - 	cl22851
Q#1674 - 5XFQB	specific	276975	65	115	5.63079e-24	92.5874	cd15500	PHD1_PHF1	 - 	cl22851
Q#1674 - 5XFQB	specific	197660	5	56	2.44522e-08	49.5796	smart00333	TUDOR	 - 	cl02573
Q#1679 - 5XFRA	superfamily	328929	162	213	7.32314e-32	112.681	cl22851	PHD_SF superfamily	 - 	 - 
Q#1679 - 5XFRA	specific	277053	63	115	3.05472e-29	105.939	cd15578	PHD1_MTF2	 - 	cl22851
Q#1679 - 5XFRA	specific	197660	4	54	1.28751e-08	50.35	smart00333	TUDOR	 - 	cl02573
Q#1680 - 5XFRB	superfamily	328929	162	213	7.32314e-32	112.681	cl22851	PHD_SF superfamily	 - 	 - 
Q#1680 - 5XFRB	specific	277053	63	115	3.05472e-29	105.939	cd15578	PHD1_MTF2	 - 	cl22851
Q#1680 - 5XFRB	specific	197660	4	54	1.28751e-08	50.35	smart00333	TUDOR	 - 	cl02573
Q#1689 - 5XNVA	specific	308783	32	111	4.22848e-30	106.429	pfam03366	YEATS	 - 	cl19881
Q#1691 - 5XTZA	specific	308783	48	127	9.43356e-31	106.044	pfam03366	YEATS	 - 	cl19881
Q#1692 - 5XTZB	specific	308783	48	127	9.43356e-31	106.044	pfam03366	YEATS	 - 	cl19881
Q#1693 - 5XTZC	specific	308783	48	127	9.43356e-31	106.044	pfam03366	YEATS	 - 	cl19881
Q#1694 - 5XTZD	specific	308783	48	127	9.43356e-31	106.044	pfam03366	YEATS	 - 	cl19881
Q#1696 - 5Y20A	superfamily	328929	3	52	3.51512e-22	79.0765	cl22851	PHD_SF superfamily	 - 	 - 
Q#1698 - 5Y5WA	specific	308232	27	75	1.56348e-26	96.536	pfam02513	Spin-Ssty	 - 	cl03632
Q#1698 - 5Y5WA	specific	308232	106	154	1.09384e-22	86.9061	pfam02513	Spin-Ssty	 - 	cl03632
Q#1698 - 5Y5WA	specific	308232	187	231	5.8249e-19	76.8909	pfam02513	Spin-Ssty	 - 	cl03632
Q#1699 - 5Y5WB	specific	308232	27	75	1.56348e-26	96.536	pfam02513	Spin-Ssty	 - 	cl03632
Q#1699 - 5Y5WB	specific	308232	106	154	1.09384e-22	86.9061	pfam02513	Spin-Ssty	 - 	cl03632
Q#1699 - 5Y5WB	specific	308232	187	231	5.8249e-19	76.8909	pfam02513	Spin-Ssty	 - 	cl03632
Q#1700 - 5Y5WC	specific	308232	27	75	1.56348e-26	96.536	pfam02513	Spin-Ssty	 - 	cl03632
Q#1700 - 5Y5WC	specific	308232	106	154	1.09384e-22	86.9061	pfam02513	Spin-Ssty	 - 	cl03632
Q#1700 - 5Y5WC	specific	308232	187	231	5.8249e-19	76.8909	pfam02513	Spin-Ssty	 - 	cl03632
Q#1701 - 5Y5WD	specific	308232	27	75	1.56348e-26	96.536	pfam02513	Spin-Ssty	 - 	cl03632
Q#1701 - 5Y5WD	specific	308232	106	154	1.09384e-22	86.9061	pfam02513	Spin-Ssty	 - 	cl03632
Q#1701 - 5Y5WD	specific	308232	187	231	5.8249e-19	76.8909	pfam02513	Spin-Ssty	 - 	cl03632
Q#1705 - 5YC3A	superfamily	328929	11	60	5.73983e-22	79.0765	cl22851	PHD_SF superfamily	 - 	 - 
Q#1707 - 5YC4A	superfamily	328929	11	60	5.73983e-22	79.0765	cl22851	PHD_SF superfamily	 - 	 - 
Q#1709 - 5YE3A	specific	319325	111	210	1.5619e-49	156.461	cd07699	IgC_L	 - 	cl11960
Q#1709 - 5YE3A	superfamily	325142	2	105	2.75121e-48	153.406	cl11960	Ig superfamily	 - 	 - 
Q#1710 - 5YE3B	specific	319286	4	110	9.01893e-55	170.211	cd04981	IgV_H	 - 	cl11960
Q#1710 - 5YE3B	superfamily	325142	116	209	3.1669e-26	96.5899	cl11960	Ig superfamily	 - 	 - 
Q#1712 - 5YE4A	specific	319286	4	110	3.45337e-54	168.67	cd04981	IgV_H	 - 	cl11960
Q#1712 - 5YE4A	superfamily	325142	116	209	2.87439e-26	96.5899	cl11960	Ig superfamily	 - 	 - 
Q#1713 - 5YE4B	superfamily	325142	2	105	7.0709e-53	164.962	cl11960	Ig superfamily	 - 	 - 
Q#1713 - 5YE4B	specific	319325	111	210	5.66411e-50	157.617	cd07699	IgC_L	 - 	cl11960
Q#1714 - 5YE4C	specific	319286	4	110	3.45337e-54	168.67	cd04981	IgV_H	 - 	cl11960
Q#1714 - 5YE4C	superfamily	325142	116	209	2.87439e-26	96.5899	cl11960	Ig superfamily	 - 	 - 
Q#1715 - 5YE4D	superfamily	325142	2	105	7.0709e-53	164.962	cl11960	Ig superfamily	 - 	 - 
Q#1715 - 5YE4D	specific	319325	111	210	5.66411e-50	157.617	cd07699	IgC_L	 - 	cl11960
Q#1718 - 5YKOA	specific	202224	263	379	2.00548e-55	182.11	pfam02373	JmjC	 - 	cl21464
Q#1718 - 5YKOA	specific	308530	486	538	6.52749e-16	71.4521	pfam02928	zf-C5HC2	 - 	cl03786
Q#1718 - 5YKOA	specific	128818	23	63	1.33572e-15	70.3694	smart00545	JmjN	 - 	cl15840
Q#1720 - 5YVXA	specific	311439	3	49	9.9318e-12	52.7165	pfam07496	zf-CW	 - 	cl06504
Q#1722 - 5YYFA	specific	308783	32	112	9.27687e-34	116.059	pfam03366	YEATS	 - 	cl19881
