"5L5H","A","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5H","B","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5H","C","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5H","D","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5H","E","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5H","F","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5H","G","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L5H","H","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L5H","I","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L5H","J","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L5H","K","Saccharomyces cerevisiae,Homo sapiens","P28062#P30656","P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5","P28062:#Low molecular mass protein 7#Macropain subunit C13#Multicatalytic endopeptidase complex subunit C13#Proteasome component C13#Proteasome subunit beta-5i#Really interesting new gene 10 protein#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L5H","L","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","P20618:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L5H","M","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L5H","N","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L5H","O","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5H","P","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5H","Q","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5H","R","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5H","S","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5H","T","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5H","U","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L5H","V","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L5H","W","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L5H","X","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L5H","Y","Saccharomyces cerevisiae,Homo sapiens","P28062#P30656","P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5","P28062:#Low molecular mass protein 7#Macropain subunit C13#Multicatalytic endopeptidase complex subunit C13#Proteasome component C13#Proteasome subunit beta-5i#Really interesting new gene 10 protein#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L5H","Z","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","P20618:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L5H","a","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L5H","b","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L5I","A","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5I","B","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5I","C","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5I","D","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5I","E","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5I","F","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5I","G","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L5I","H","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L5I","I","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L5I","J","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L5I","K","Saccharomyces cerevisiae,Homo sapiens","P28062#P30656","P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5","P28062:#Low molecular mass protein 7#Macropain subunit C13#Multicatalytic endopeptidase complex subunit C13#Proteasome component C13#Proteasome subunit beta-5i#Really interesting new gene 10 protein#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L5I","L","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","P20618:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L5I","M","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L5I","N","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L5I","O","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5I","P","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5I","Q","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5I","R","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5I","S","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5I","T","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5I","U","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L5I","V","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L5I","W","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L5I","X","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L5I","Y","Saccharomyces cerevisiae,Homo sapiens","P28062#P30656","P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5","P28062:#Low molecular mass protein 7#Macropain subunit C13#Multicatalytic endopeptidase complex subunit C13#Proteasome component C13#Proteasome subunit beta-5i#Really interesting new gene 10 protein#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L5I","Z","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","P20618:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L5I","a","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L5I","b","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L5J","A","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L5J","B","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L5J","C","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L5J","D","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L5J","E","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L5J","F","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L5J","G","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L5J","H","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L5J","I","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L5J","J","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L5J","K","Saccharomyces cerevisiae,Homo sapiens","P28062#P30656","P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5","P28062:#Low molecular mass protein 7#Macropain subunit C13#Multicatalytic endopeptidase complex subunit C13#Proteasome component C13#Proteasome subunit beta-5i#Really interesting new gene 10 protein#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L5J","L","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","P20618:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L5J","M","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
